"Index","Open","High","Low","Close","Volume"
2059-03-01,610,610,606,607.6,11024
2059-03-02,607.6,608.16,603.2,604.16,9904
2059-03-03,606.4,607.2,605.2,605.76,6616
2059-03-04,606.16,606.96,604,604.4,6672
2059-03-05,604.4,604.8,603.2,603.76,4904
2059-03-06,603.76,606,602.8,604.4,4264
2059-03-07,604.8,605.2,601.76,602,5776
2059-03-08,600.8,600.8,598.8,599.36,5552
2059-03-09,599.2,599.36,598,598.16,5136
2059-03-10,597.6,598,597.36,598,3288
2059-03-11,608.4,611.6,607.2,610,3944
2059-03-12,611.2,612,603.6,610.56,10832
2059-03-13,610.8,611.6,602.8,604,10088
2059-03-14,604,605.6,600.4,601.6,14024
2059-03-15,600.8,601.6,593.2,596.4,19088
2059-03-16,596.4,596.8,591.2,592.8,17664
2059-03-17,595.2,599.6,595.2,598.56,14752
2059-03-18,601.2,601.76,594.4,596.4,14824
2059-03-19,596.16,601.6,594.4,599.36,9816
2059-03-20,599.76,599.76,591.2,595.2,10992
2059-03-21,595.2,600.8,595.2,596,6864
2059-03-22,598,606.56,598,604.8,24336
2059-03-23,605.6,610.56,602.4,609.76,16336
2059-03-24,609.76,611.2,604.4,605.2,12080
2059-03-25,602.4,605.2,600.16,601.2,9632
2059-03-26,602,602.8,598.4,600,8448
2059-03-27,600.8,604.8,594.4,595.76,13864
2059-03-28,595.76,595.76,588.4,589.6,25152
2059-03-29,589.6,591.2,579.2,580,28488
2059-03-30,580.4,580.4,572.4,577.36,16672
2059-03-31,579.6,584,578.8,583.6,10768
2059-04-01,581.6,582.16,571.6,576.8,16592
2059-04-02,579.2,580,574.8,576.4,6768
2059-04-03,579.76,581.6,574.4,576.4,8624
2059-04-04,576,576,565.2,567.6,16024
2059-04-05,573.6,579.6,571.6,579.6,18568
2059-04-06,578.8,578.8,570.8,574.16,13408
2059-04-07,573.6,579.2,566.8,578.8,15968
2059-04-08,577.2,581.6,576,577.36,12000
2059-04-09,579.6,584.8,578,581.76,11352
2059-04-10,578.4,578.4,570,575.36,12304
2059-04-11,572.8,580,568.4,579.36,15864
2059-04-12,582.4,583.76,575.2,577.36,7848
2059-04-13,578.4,579.36,570.8,574.16,11856
2059-04-14,570.4,572,562.16,562.16,18096
2059-04-15,561.6,566.16,557.2,564.4,14784
2059-04-16,565.2,565.2,558.4,560.4,12304
2059-04-17,557.6,566,557.6,565.36,10520
2059-04-18,564.8,566.4,560.8,564.56,8008
2059-04-19,563.6,566.4,552.96,553.76,14072
2059-04-20,553.2,556.4,544,555.76,20920
2059-04-21,560.8,561.2,551.76,554.96,12560
2059-04-22,555.6,560.8,550.96,558.4,10344
2059-04-23,558,559.2,554.4,558.16,9104
2059-04-24,556.16,559.2,554.16,558.96,11184
2059-04-25,558,561.6,557.2,560.16,9152
2059-04-26,558,558,548.16,548.16,16168
2059-04-27,548,548,537.2,538.16,15080
2059-04-28,539.2,541.2,526.96,531.36,15328
2059-04-29,532,543.36,531.36,543.36,10440
2059-04-30,544.8,555.36,544.8,554.96,12888
2059-05-01,552,556.16,550,555.36,18456
2059-05-02,555.6,566.4,552.4,560.96,17856
2059-05-03,560,561.6,558,560.96,6160
2059-05-04,559.2,560,554,555.2,8648
2059-05-05,553.6,554.4,544,548.16,12480
2059-05-06,549.6,553.2,547.6,551.76,4504
2059-05-07,551.6,552.56,548.4,548.96,2512
2059-05-08,544.4,545.6,540,542.16,6696
2059-05-09,542.4,554,540.4,552.4,9664
2059-05-10,554,554.16,543.36,546.56,5112
2059-05-11,546,548,543.6,546,4344
2059-05-12,546,546,543.2,545.36,2392
2059-05-13,546.8,547.6,546,546.96,3896
2059-05-14,547.2,547.2,544.8,545.36,3752
2059-05-15,545.2,546.56,544.8,546.4,2816
2059-05-16,546.56,546.8,545.6,546,3360
2059-05-17,546.8,552.8,544,550.96,6464
2059-05-18,549.2,550.4,541.6,542.16,4856
2059-05-19,539.6,541.6,536,539.6,5704
2059-05-20,539.2,539.2,533.6,535.76,3816
2059-05-21,532,532.8,527.2,532,5440
2059-05-22,530.8,532.8,528,528.4,3456
2059-05-23,527.36,532,527.2,531.6,3968
2059-05-24,530.4,530.8,525.36,527.6,3048
2059-05-25,529.2,534.4,526.8,532.8,2624
2059-05-26,535.2,544.8,535.2,544.4,4256
2059-05-27,546.4,551.76,545.2,545.6,6840
2059-05-28,544.8,547.6,544,546,1944
2059-05-29,549.6,550.4,544.8,545.6,1976
2059-05-30,546.8,550.8,545.76,550,2640
2059-05-31,550.8,552.56,550,551.36,3184
2059-06-01,548,548.16,547.6,548,1272
2059-06-02,547.36,547.36,545.6,546.4,3128
2059-06-03,545.76,546.16,545.36,545.6,1040
2059-06-04,554,556.4,552.8,552.96,6696
2059-06-05,551.6,551.6,547.2,549.36,8400
2059-06-06,548.8,548.8,546,547.6,9024
2059-06-07,546.8,547.6,541.2,541.76,6432
2059-06-08,541.2,548.96,540.16,544.96,7520
2059-06-09,545.2,552.96,544.4,549.6,8176
2059-06-10,547.6,549.6,546,547.6,4208
2059-06-11,547.6,553.2,547.2,550.4,3648
2059-06-12,549.6,559.2,549.2,556,6016
2059-06-13,556,558.4,552.4,553.6,3504
2059-06-14,552.16,559.2,552,558.56,6512
2059-06-15,556.8,559.6,556.4,559.2,4440
2059-06-16,560,560.8,558,558.8,3104
2059-06-17,560.4,563.6,560.4,562.4,2256
2059-06-18,563.6,565.6,563.36,565.36,2344
2059-06-19,563.36,566,562.8,564.4,3904
2059-06-20,564.8,566.96,563.2,563.36,3392
2059-06-21,563.2,563.36,562,562.96,3352
2059-06-22,562.8,563.2,560.8,562.96,2112
2059-06-23,560.8,561.2,559.2,560.4,3736
2059-06-24,560.8,561.2,560.4,560.56,2224
2059-06-25,560.56,560.56,559.2,559.6,2264
2059-06-26,558.4,558.8,557.76,558.16,1624
2059-06-27,559.36,560,558.96,559.2,3976
2059-06-28,571.6,573.2,567.76,568.96,10024
2059-06-29,572,572,565.2,565.6,6816
2059-06-30,565.2,569.2,564.4,568.56,6352
2059-07-01,569.2,571.36,566.8,568.4,5416
2059-07-02,567.2,567.6,563.2,563.36,4696
2059-07-03,564,567.36,563.2,564.96,5960
2059-07-04,565.2,566,562.8,562.96,5600
2059-07-05,562.4,562.8,557.76,558,5672
2059-07-06,558,558.4,556.8,557.76,2496
2059-07-07,556.8,556.8,554.4,555.6,4376
2059-07-08,556,557.2,555.36,555.6,2816
2059-07-09,554.4,555.2,551.6,552.16,8536
2059-07-10,552.4,553.6,552,553.2,2992
2059-07-11,552.96,553.36,552.8,552.96,2360
2059-07-12,552.16,552.4,552,552,1888
2059-07-13,568.8,572.8,564.8,565.36,5504
2059-07-14,563.2,564,554.16,557.36,14240
2059-07-15,559.6,566,558.8,564.8,8936
2059-07-16,564.4,569.76,564.4,569.36,5720
2059-07-17,568.4,568.8,563.2,564,6288
2059-07-18,568,571.2,565.2,570,8848
2059-07-19,569.2,569.6,562.8,567.76,8400
2059-07-20,568.8,569.36,564.8,568.96,5728
2059-07-21,568,574.8,568,572.96,8304
2059-07-22,573.6,574.4,560.96,560.96,11000
2059-07-23,559.2,560,549.2,556,14784
2059-07-24,556,556,544,544,14400
2059-07-25,544.8,547.6,539.2,543.2,9680
2059-07-26,543.2,543.2,531.2,534.96,9936
2059-07-27,533.6,540.8,528.4,540.56,11688
2059-07-28,542.8,543.2,528.56,528.56,13416
2059-07-29,526.8,540.56,523.6,539.76,13392
2059-07-30,538.4,547.36,538.4,542.16,9552
2059-07-31,540,545.6,539.2,541.76,4224
2059-08-01,534.8,541.2,534.8,540.96,2760
2059-08-02,540.96,547.2,538.8,546.8,5752
2059-08-03,548.4,551.2,544.8,550.96,3360
2059-08-04,552.8,559.6,551.2,557.36,8832
2059-08-05,556,556.4,550,552.8,7160
2059-08-06,554.4,556.8,545.36,552,10256
2059-08-07,553.6,554.96,550.8,553.36,2912
2059-08-08,556,557.6,547.6,549.36,3192
2059-08-09,551.2,561.36,550,561.36,9448
2059-08-10,564.4,573.36,564.4,573.36,9784
2059-08-11,577.6,577.6,568.56,571.6,8984
2059-08-12,571.6,578.4,570.8,576.56,6768
2059-08-13,579.6,585.2,575.2,581.76,6040
2059-08-14,581.2,585.6,579.76,584.16,6104
2059-08-15,582.8,585.36,577.6,580.16,6920
2059-08-16,579.6,585.6,578.16,585.2,5160
2059-08-17,587.2,592.8,587.2,592.4,6808
2059-08-18,590.8,590.8,588,589.2,3008
2059-08-19,588.8,590.8,586.8,589.76,3472
2059-08-20,588,588.4,584.4,584.8,2920
2059-08-21,586.4,588,584.4,588,1696
2059-08-22,586.8,589.6,586.8,588.8,1568
2059-08-23,588,588.8,587.2,588.56,3056
2059-08-24,587.2,587.6,586,586,1288
2059-08-25,586,586.8,585.6,586.4,944
2059-08-26,582.4,584.8,578.4,580.8,12128
2059-08-27,574.4,580,570.16,579.76,10960
2059-08-28,578.8,582.4,576.4,580.16,7576
2059-08-29,580.8,592.16,580,590.4,14472
2059-08-30,590,596.8,588.8,594.4,9400
2059-08-31,594,601.2,594,598.16,13336
2059-09-01,597.6,602.96,596.4,598.96,8592
2059-09-02,599.2,600.56,595.2,595.36,6728
2059-09-03,594.8,595.2,591.6,594,7104
2059-09-04,593.36,598.4,591.2,593.36,4608
2059-09-05,592.8,597.6,592.8,596.8,3384
2059-09-06,597.6,598.4,593.6,596.96,6344
2059-09-07,594.4,594.8,588.4,588.96,9864
2059-09-08,589.2,590.8,585.6,587.6,5008
2059-09-09,587.2,589.6,584.4,586.8,4184
2059-09-10,582.4,585.2,580.4,582.16,5616
2059-09-11,582.4,592,582.4,591.76,5456
2059-09-12,592.16,596.8,588.16,588.56,7720
2059-09-13,589.6,597.2,586.4,595.76,8640
2059-09-14,597.2,597.6,592.8,593.36,6632
2059-09-15,594.4,595.76,591.2,591.6,3688
2059-09-16,590,590.8,586.8,587.2,9760
2059-09-17,587.2,587.2,581.2,584.8,10776
2059-09-18,586.4,586.8,579.2,579.36,7248
2059-09-19,579.6,581.36,578,579.6,4888
2059-09-20,582,584.4,581.2,581.36,3824
2059-09-21,581.6,582,578.16,581.36,5376
2059-09-22,582.8,583.6,579.36,579.76,3840
2059-09-23,578.8,579.2,574.8,576,5736
2059-09-24,576.16,576.4,574,574.4,2392
2059-09-25,574.4,574.4,572.16,572.56,3624
2059-09-26,572.8,576.4,572.8,575.76,2032
2059-09-27,576.8,576.8,574.4,576,1168
2059-09-28,576,576.16,574,576,1608
2059-09-29,575.76,576,573.2,574.56,2800
2059-09-30,574,574.56,573.76,574,2016
2059-10-01,574.8,574.8,573.6,573.76,2264
2059-10-02,573.36,573.76,573.36,573.36,1400
2059-10-03,567.6,573.2,567.2,572.4,3464
2059-10-04,573.2,576.56,572.8,573.76,1656
2059-10-05,575.2,578.8,574,574.16,2528
2059-10-06,575.36,578.4,574.4,574.8,3808
2059-10-07,574.4,583.2,574.4,580.16,3264
2059-10-08,583.2,588.8,582.8,588.16,4400
2059-10-09,588.8,589.2,585.2,586.8,5088
2059-10-10,586.4,586.4,585.2,586,1616
2059-10-11,587.2,587.2,581.2,581.36,2984
2059-10-12,582,588.96,582,588.8,2144
2059-10-13,588.8,590.8,586,586,2216
2059-10-14,585.76,585.76,579.6,581.36,6240
2059-10-15,581.36,582,574,574.4,3240
2059-10-16,575.6,577.2,573.2,573.2,1600
2059-10-17,573.2,575.2,572,573.2,1392
2059-10-18,572.4,573.2,570,570,1696
2059-10-19,570.4,572,570.4,571.36,1584
2059-10-20,571.36,571.6,570.8,571.6,1472
2059-10-21,571.2,571.2,568,568.4,2120
2059-10-22,568.8,568.8,566.4,567.36,2040
2059-10-23,567.36,569.2,567.36,568,1040
2059-10-24,569.2,569.2,568,568.96,1112
2059-10-25,568.8,568.8,567.2,567.2,3744
2059-10-26,567.36,568,567.2,567.76,1736
2059-10-27,571.2,571.36,568.4,569.2,5016
2059-10-28,570,570.8,567.6,569.36,4320
2059-10-29,569.6,574.4,568,568.56,12968
2059-10-30,569.2,570.4,563.2,563.76,7648
2059-10-31,563.6,563.76,558.4,559.76,8368
2059-11-01,561.2,563.2,560.4,560.56,8384
2059-11-02,560.96,561.6,557.6,558.16,7192
2059-11-03,559.76,565.36,559.6,565.2,6040
2059-11-04,565.2,566.8,564.16,564.8,4120
2059-11-05,564,564.8,562.4,563.36,5952
2059-11-06,564.56,568.96,564.56,566.16,4944
2059-11-07,567.76,568.8,564,567.36,2816
2059-11-08,569.2,572.4,569.2,570.16,5888
2059-11-09,567.6,571.6,567.6,569.76,3232
2059-11-10,570,571.6,568.8,568.96,3480
2059-11-11,568,572,567.6,570.4,2504
2059-11-12,571.6,572,570.8,571.2,2984
2059-11-13,571.2,572,570.4,570.96,1848
2059-11-14,570.4,570.4,569.6,569.76,2056
2059-11-15,597.6,604.8,596.4,604.16,12576
2059-11-16,602.8,609.6,602.4,606.96,18408
2059-11-17,608.8,609.36,602.96,605.36,9936
2059-11-18,605.2,608,602,602.96,12736
2059-11-19,603.6,614.4,603.2,614.16,19320
2059-11-20,615.2,622,612.96,621.6,31024
2059-11-21,621.6,625.2,618.8,620.16,21968
2059-11-22,620,624,617.6,618.16,15888
2059-11-23,619.2,622.4,617.6,618.56,12544
2059-11-24,618,624.8,616.8,623.6,10856
2059-11-25,627.36,630.16,626.8,627.36,14912
2059-11-26,628,628,620.4,622.96,14080
2059-11-27,624,625.36,620.8,622.4,5832
2059-11-28,622,623.76,617.76,618.56,7680
2059-11-29,617.2,618.56,614.8,616.96,9832
2059-11-30,613.2,615.6,610,615.2,15728
2059-12-01,614,618.4,613.6,617.36,9224
2059-12-02,620,620.8,616.4,620.4,11640
2059-12-03,620,622,615.6,616.96,12752
2059-12-04,615.6,620.16,614.56,619.36,9368
2059-12-05,612.8,612.8,607.36,607.36,16752
2059-12-06,602,608,601.6,607.76,20840
2059-12-07,607.76,610.8,595.76,596.4,28696
2059-12-08,596.4,608.4,592.8,607.76,23936
2059-12-09,607.76,614.16,607.2,610.56,17128
2059-12-10,613.6,622.56,612.4,618.8,15560
2059-12-11,619.6,620.8,614.16,614.56,8232
2059-12-12,612,615.36,611.2,611.6,7448
2059-12-13,612.4,619.2,612.4,616.96,9784
2059-12-14,619.6,623.2,617.6,619.76,9808
2059-12-15,619.2,620.8,615.2,615.76,7984
2059-12-16,614.4,619.6,613.76,618,7608
2059-12-17,617.2,617.6,612.16,613.2,8216
2059-12-18,613.6,618.8,613.6,614.96,6880
2059-12-19,612.56,617.2,609.6,612.96,12568
2059-12-20,613.2,614.4,609.6,609.76,6744
2059-12-21,617.6,618.4,612.8,614,8832
2059-12-22,620,621.36,618.4,620.16,13360
2059-12-23,620.4,622.4,618,620.4,10040
2059-12-24,619.2,622.8,618.4,619.76,7000
2059-12-25,620.4,620.4,613.2,613.6,6576
2059-12-26,612.4,615.2,611.6,614.96,9160
2059-12-27,612,614.8,610.16,614.56,8344
2059-12-28,615.2,616,609.76,610.56,11896
2059-12-29,612.96,613.2,607.6,608.56,8112
2059-12-30,611.2,612.8,610.4,611.36,2616
2059-12-31,613.6,614.4,611.6,612.56,2504
2060-01-01,612.56,614.8,612,613.36,3232
2060-01-02,612.96,615.6,612,613.36,4856
2060-01-03,614,617.6,612.56,616.96,4640
2060-01-04,623.2,623.2,616.96,619.2,6856
2060-01-05,618.8,618.8,616.16,618.16,3960
2060-01-06,618,618,616.4,617.6,2048
2060-01-07,616.96,619.2,616.56,618.96,3008
2060-01-08,619.6,619.76,617.6,618.4,2464
2060-01-09,618.4,619.6,617.36,619.2,2248
2060-01-10,619.2,620,618.56,619.2,2368
2060-01-11,619.6,619.6,617.2,617.2,3568
2060-01-12,617.6,618,616.96,617.6,3432
2060-01-13,618.4,618.8,618,618.56,5056
2060-01-14,620,620.8,620,620.4,3904
2060-01-15,628.4,629.6,627.2,627.76,2176
2060-01-16,627.76,627.76,626,626.96,1392
2060-01-17,626.16,626.16,623.6,624.96,1696
2060-01-18,624,629.2,623.6,625.76,2744
2060-01-19,626,628.8,625.6,627.36,1376
2060-01-20,626.8,628.56,625.6,628.4,1112
2060-01-21,627.6,631.2,627.6,630.56,1632
2060-01-22,630.56,631.2,629.2,629.6,680
2060-01-23,629.6,631.6,626.96,627.6,3400
2060-01-24,627.6,635.2,627.2,634.96,3472
2060-01-25,636.4,638,629.2,630.8,3640
2060-01-26,632.96,636,630.4,636,2368
2060-01-27,636,636,632.96,633.6,968
2060-01-28,634,635.2,632,632.16,2984
2060-01-29,632.56,637.2,632.56,637.2,3496
2060-01-30,633.6,635.2,632.8,634.96,2288
2060-01-31,636,636.8,635.2,635.76,1040
2060-02-01,635.2,635.6,634,634.4,3296
2060-02-02,634.8,636.4,634.8,636,840
2060-02-03,636,636.16,635.6,636,864
2060-02-04,637.2,637.2,636.4,636.96,2016
2060-02-05,638.56,639.2,638.56,639.2,1016
2060-02-06,648.56,656,648.16,654.8,10872
2060-02-07,657.6,658.56,651.2,656,7368
2060-02-08,654,654.8,650.4,651.76,6672
2060-02-09,648.4,652.96,648.4,652,12648
2060-02-10,652,653.6,648.8,650,7448
2060-02-11,644,648.8,644,648.16,16000
2060-02-12,651.2,652.8,644.8,646.56,9440
2060-02-13,646.56,648.8,646.16,648.8,6104
2060-02-14,648.8,648.8,643.6,645.2,5128
2060-02-15,648,649.2,646.4,648.16,4968
2060-02-16,648.4,650.4,647.6,650.4,2744
2060-02-17,650,650,643.6,644.8,3648
2060-02-18,644,645.2,641.76,642.8,2520
2060-02-19,641.2,642.16,640,641.6,1808
2060-02-20,641.2,641.2,638,638.4,2424
2060-02-21,639.2,639.2,637.6,638.4,3520
2060-02-22,638,638.4,637.36,637.76,1768
2060-02-23,640.4,642.4,640.4,642.16,6656
2060-02-24,643.6,649.2,642.96,647.76,8568
2060-02-25,646.8,646.8,642.8,644.16,8056
2060-02-26,644.8,650.4,644.8,648.96,6112
2060-02-27,648.4,648.8,645.2,647.36,7920
2060-02-28,649.2,652.4,644.96,648.56,9856
2060-02-29,647.6,649.2,645.36,646.56,4664
2060-03-01,646.4,648.4,644.96,648,3552
2060-03-02,647.6,650.8,646.96,648.56,6536
2060-03-03,648.56,650.8,648,648.16,3472
2060-03-04,652,654.8,651.6,654,4920
2060-03-05,655.2,656,653.36,654.96,6384
2060-03-06,654.16,654.96,654,654.96,2864
2060-03-07,654.16,655.36,654.16,654.96,3368
2060-03-08,655.6,656.4,655.36,656,3576
2060-03-09,679.2,679.76,674.56,678.8,7528
2060-03-10,673.6,682,672.8,678.4,17832
2060-03-11,678.8,684.4,678.8,682.96,16424
2060-03-12,683.2,686.8,682,683.76,13248
2060-03-13,684.4,685.6,678,678.96,12320
2060-03-14,679.6,682,677.36,680.8,8120
2060-03-15,680.4,683.2,675.2,675.6,10568
2060-03-16,674.56,676.4,672.4,675.2,10648
2060-03-17,674.4,679.36,674,678.8,9480
2060-03-18,680.8,685.2,674.56,675.76,18576
2060-03-19,675.76,679.6,675.6,678,9160
2060-03-20,678.8,684.16,678.8,683.2,6576
2060-03-21,685.6,686.4,679.6,680.96,5368
2060-03-22,679.2,682,673.2,674.16,9696
2060-03-23,666.4,674.16,666.4,673.36,19896
2060-03-24,674,675.2,670.4,673.36,8320
2060-03-25,674.4,676.8,670.4,673.6,6992
2060-03-26,673.2,674.56,670,673.36,4528
2060-03-27,672.8,675.2,671.2,671.76,6088
2060-03-28,672.4,677.6,672,676.8,10056
2060-03-29,678,678.4,675.6,676.96,3088
2060-03-30,676.4,682.4,676,680.8,5432
2060-03-31,679.6,679.6,675.6,678.56,4632
2060-04-01,677.6,679.2,676.96,678.8,2008
2060-04-02,678.4,680.4,676.8,680,3024
2060-04-03,678.8,684.56,678.8,682.8,4160
2060-04-04,689.6,689.6,683.36,686.96,10336
2060-04-05,685.6,687.6,684,686.16,6456
2060-04-06,686,687.36,684.4,685.76,11880
2060-04-07,685.2,691.2,684.8,690.96,10088
2060-04-08,692.56,696.8,692.4,694.96,9464
2060-04-09,695.6,696.8,694,694.4,6848
2060-04-10,694,694.4,691.6,693.2,8760
2060-04-11,692,692,688.8,689.36,12496
2060-04-12,689.2,690,685.6,687.36,9344
2060-04-13,688,690.4,687.6,690.16,3816
2060-04-14,690.8,692,687.2,690.16,2824
2060-04-15,688,688.56,680.8,682.56,4976
2060-04-16,682,682.8,680,682.16,4264
2060-04-17,681.2,683.76,680.8,683.36,1848
2060-04-18,680,682.8,680,682.4,1432
2060-04-19,682.4,682.4,680.16,680.96,6584
2060-04-20,681.2,681.36,680.56,680.96,3088
2060-04-21,681.2,682,681.2,681.6,8
2060-04-22,676,679.2,672,678.16,14440
2060-04-23,680.4,683.2,673.2,682.8,11856
2060-04-24,682.4,687.6,682.4,684.8,14048
2060-04-25,682,684,676.4,678.16,14296
2060-04-26,678,682.16,677.2,681.76,11024
2060-04-27,682.4,683.6,677.6,678.8,8456
2060-04-28,680,682.4,676.4,678.56,11264
2060-04-29,678,679.2,673.2,674,15112
2060-04-30,670.4,674.8,667.2,667.6,16992
2060-05-01,667.2,669.6,664.96,666.16,14488
2060-05-02,666,671.6,665.2,668.16,8504
2060-05-03,666.8,668,664,665.76,8872
2060-05-04,667.2,669.2,662.4,662.96,13040
2060-05-05,662,664.8,661.36,664.16,8984
2060-05-06,665.2,669.6,664.4,667.76,8368
2060-05-07,668.8,669.2,664.16,664.8,3744
2060-05-08,660.4,662,656.4,658.4,12872
